field_index,source_node_id,jax_potential_V,elmer_potential_V,elmer_minus_jax_V
642,3527,8.54640207908364397e-02,8.54640208245113081e-02,3.36748684492960138e-11
643,3528,3.94105518595690291e-02,3.94105518599920379e-02,4.23008850169992456e-13
644,3529,2.87831904033280760e-02,2.87831903753252780e-02,-2.80027979970842722e-11
645,3530,3.23072899611782718e-02,3.23072899099796293e-02,-5.11986425477672924e-11
646,3531,1.49214765188200094e-01,1.49214765183257825e-01,-4.94226881642134686e-12
647,3532,6.42068543624045029e-02,6.42068543928443203e-02,3.04398173334163857e-11
648,3533,7.48338506364682049e-02,7.48338506847744528e-02,4.83062478906504111e-11
649,3534,8.89890353772654075e-02,8.89890354108267695e-02,3.35613620228158993e-11
650,3535,6.77490164993160698e-02,6.77490165375747716e-02,3.82587017622171288e-11
651,3536,2.34724102796007375e-02,2.34724102844412648e-02,4.84052728455530712e-12
652,3537,2.07883863699921040e-01,2.07883863693145654e-01,-6.77538580795555845e-12
653,3538,2.18561682695722931e-01,2.18561682691224612e-01,-4.49831838444936238e-12
654,3539,1.97285313838575005e-01,1.97285313846900429e-01,8.32542368378597075e-12
655,3540,3.20524765507466697e-04,3.20524766914970477e-04,1.40750377932569171e-12
656,3541,1.86775399073820125e-01,1.86775399086365118e-01,1.25449928223275720e-11
657,3542,1.76246024188307565e-01,1.76246024189001621e-01,6.94055923844416611e-13
658,3543,2.29251281436381460e-01,2.29251281435958104e-01,-4.23355794865187818e-13
659,3544,1.10976601251842263e-02,1.10976601395261758e-02,1.43419495030050470e-11
660,3545,1.63802743193044477e-02,1.63802743095232232e-02,-9.78122444150741899e-12
661,3546,2.16878180564180484e-02,2.16878180732397625e-02,1.68217141605087050e-11
662,3547,2.69488881372637878e-02,2.69488881277054233e-02,-9.55836451654867858e-12
663,3548,3.22961955987313906e-02,3.22961955546386473e-02,-4.40927433453808248e-11
664,3549,3.75178552404248772e-02,3.75178552097612111e-02,-3.06636660507564329e-11
665,3550,4.31062177945286465e-02,4.31062178541733454e-02,5.96446989020726903e-11
666,3551,4.82505708791914761e-02,4.82505709052215431e-02,2.60300669907564952e-11
667,3552,5.34665841346990967e-02,5.34665841239400988e-02,-1.07589978592947944e-11
668,3553,5.89966025917275858e-02,5.89966025818863052e-02,-9.84128056824573605e-12
669,3554,6.42973907266913836e-02,6.42973907571091075e-02,3.04177238952263451e-11
670,3555,6.96092927210843621e-02,6.96092927535356121e-02,3.24512500204932053e-11
671,3556,7.45834094297334188e-02,7.45834094662913422e-02,3.65579233552182359e-11
672,3557,8.01324515975136570e-02,8.01324516406504844e-02,4.31368274433907573e-11
673,3558,8.53950478221861126e-02,8.53950478553885811e-02,3.32024685523180096e-11
674,3559,9.09108960801871813e-02,9.09108961072011001e-02,2.70139188796036933e-11
675,3560,9.57954255899801793e-02,9.57954256151456046e-02,2.51654252991784233e-11
676,3561,1.01388651176942082e-01,1.01388651183467196e-01,6.52511378262943254e-12
677,3562,1.06582864533716209e-01,1.06582864546861014e-01,1.31448046891691206e-11
678,3563,1.12124077872179678e-01,1.12124077908155872e-01,3.59761942458902695e-11
679,3564,1.17551554485552726e-01,1.17551554515443607e-01,2.98908814366782849e-11
680,3565,1.22599060831472081e-01,1.22599060846893204e-01,1.54211227121336947e-11
681,3566,1.27872123092119705e-01,1.27872123088927564e-01,-3.19214099597786571e-12
682,3567,1.33234865220756199e-01,1.33234865201727143e-01,-1.90290561086214893e-11
683,3568,1.38971425317472447e-01,1.38971425348238031e-01,3.07655845244170223e-11
684,3569,1.49544992171331437e-01,1.49544992174805380e-01,3.47394335520334607e-12
685,3570,1.60459534027642819e-01,1.60459534006887117e-01,-2.07557027120941484e-11
686,3571,1.68104823855414864e-01,1.68104823836278783e-01,-1.91360816081953544e-11
687,3572,2.13348493098235559e-01,2.13348493103995784e-01,5.76022562981393094e-12
688,3573,2.02464458159213462e-01,2.02464458155942884e-01,-3.27057825266763302e-12
689,3574,1.91819463602511314e-01,1.91819463592229927e-01,-1.02813868529949559e-11
690,3575,1.81060129922845814e-01,1.81060129910078166e-01,-1.27676480499161471e-11
691,3576,1.43947400106119755e-01,1.43947400085715049e-01,-2.04047057028589052e-11
692,3577,1.54513686303968445e-01,1.54513686305862180e-01,1.89373516867874514e-12
693,3578,1.72173775683601177e-01,1.72173775699492410e-01,1.58912327741234094e-11
694,3579,2.22156729358502225e-01,2.22156729367037370e-01,8.53514481313766282e-12
695,3580,1.63604315438489772e-01,1.63604315451338467e-01,1.28486943307137835e-11
696,3581,8.64603991984786054e-03,8.64603991242830598e-03,-7.41955455407783404e-12
697,3582,1.39747248872709763e-02,1.39747248564657239e-02,-3.08052524461421839e-11
698,3583,1.93888095904503795e-02,1.93888095544626632e-02,-3.59877162792177074e-11
699,3584,2.45812294974598923e-02,2.45812295317329801e-02,3.42730878399866157e-11
700,3585,2.99856807970151525e-02,2.99856808555103611e-02,5.84952086768453228e-11
701,3586,3.52701642802970491e-02,3.52701643083677407e-02,2.80706916044870525e-11
702,3587,4.06538243916909764e-02,4.06538243657108278e-02,-2.59801485880117866e-11
703,3588,4.59151779963896389e-02,4.59151779454937889e-02,-5.08958500344824927e-11
704,3589,5.12319638010693135e-02,5.12319637751215209e-02,-2.59477925257378672e-11
705,3590,5.64727140333922545e-02,5.64727140493867866e-02,1.59945320876708763e-11
706,3591,6.17867924892242029e-02,6.17867924932811105e-02,4.05690758764620796e-12
707,3592,6.73057547795869043e-02,6.73057547467834499e-02,-3.28034543972677284e-11
708,3593,7.25632977615356389e-02,7.25632976952647196e-02,-6.62709193077759551e-11
709,3594,7.80364799415579347e-02,7.80364798824752792e-02,-5.90826554347501087e-11
710,3595,8.31953906638965152e-02,8.31953906176935709e-02,-4.62029442482858599e-11
711,3596,8.83768406703795556e-02,8.83768406305875109e-02,-3.97920446593147403e-11
712,3597,9.36241455051430582e-02,9.36241454910391041e-02,-1.41039541157184090e-11
713,3598,9.90675065904610547e-02,9.90675065796907395e-02,-1.07703151952520670e-11
714,3599,1.04368981614994888e-01,1.04368981586591220e-01,-2.84036683062538486e-11
715,3600,1.09433728346096368e-01,1.09433728316317896e-01,-2.97784713554349878e-11
716,3601,1.15101246347427077e-01,1.15101246306589550e-01,-4.08375278038164424e-11
717,3602,1.20377707934993528e-01,1.20377707902070169e-01,-3.29233584839272453e-11
718,3603,1.25698542978417122e-01,1.25698542960658299e-01,-1.77588221905722321e-11
719,3604,1.30933112990646777e-01,1.30933112999200491e-01,8.55371329322451857e-12
720,3605,1.81870328896811095e-01,1.81870328908646350e-01,1.18352549982603250e-11
721,3606,1.92018573453335034e-01,1.92018573471448267e-01,1.81132331356081977e-11
722,3607,2.02698368196771145e-01,2.02698368193429901e-01,-3.34124394818502424e-12
723,3608,2.13100150395880567e-01,2.13100150382520004e-01,-1.33605626562172120e-11
724,3609,1.86454530833620596e-01,1.86454530824132741e-01,-9.48785494614412528e-12
725,3610,1.97127936622699618e-01,1.97127936616110860e-01,-6.58875731751606963e-12
726,3611,2.08055912450676311e-01,2.08055912450598568e-01,-7.77433672993765867e-14
727,3612,1.55099370916549545e-01,1.55099370905426054e-01,-1.11234910171731372e-11
728,3613,1.49127497963897487e-01,1.49127497961003608e-01,-2.89387958041231741e-12
729,3614,1.44294691972714745e-01,1.44294691989995894e-01,1.72811487342272585e-11
730,3615,1.38849647013465083e-01,1.38849646997072501e-01,-1.63925817364685145e-11
731,3616,5.90174664900613120e-03,5.90174666176352183e-03,1.27573906300026962e-11
732,3617,2.23689439312737853e-01,2.23689439302800441e-01,-9.93741200439046679e-12
733,3618,2.18220348786995672e-01,2.18220348794600644e-01,7.60497220753109104e-12
734,3619,2.25199442667781080e-01,2.25199442672634725e-01,4.85364526348064373e-12
735,3620,1.77563196675568968e-01,1.77563196671045948e-01,-4.52302084674727212e-12
736,3621,1.58098168296998048e-01,1.58098168306759462e-01,9.76141389941176385e-12
737,3622,1.68527651191798827e-01,1.68527651209948254e-01,1.81494264062109778e-11
738,3623,2.58366174340684315e-03,2.58366173754515744e-03,-5.86168570279599344e-12
739,3624,3.44244525573119070e-03,3.44244526634149024e-03,1.06102995313384074e-11
740,3625,2.29302202620512263e-01,2.29302202620408346e-01,-1.03916875104914652e-13
741,3626,2.28850814621992166e-01,2.28850814620725845e-01,-1.26632038188745355e-12
742,3627,2.91158904006469691e-04,2.91158905079553045e-04,1.07308335394601384e-12
743,3628,2.28625727146448188e-01,2.28625727146514746e-01,6.65578703262781346e-14
744,3629,3.66003997231325185e-04,3.66003995921927825e-04,-1.30939736050356137e-12
745,3630,5.74189294102740223e-04,5.74189296945929882e-04,2.84318965940166812e-12
746,3631,5.99904386002982591e-03,5.99904386249689673e-03,2.46707081846819776e-12
747,3632,7.33900550126848333e-03,7.33900549407501528e-03,-7.19346804345377677e-12
748,3633,9.81754204199150951e-03,9.81754202808266495e-03,-1.39088445622048695e-11
749,3634,8.61426889549353654e-03,8.61426888410757839e-03,-1.13859581485353800e-11
750,3635,1.08903366349762405e-02,1.08903366176828879e-02,-1.72933525138807553e-11
751,3636,6.30427632345281937e-03,6.30427631774551321e-03,-5.70730615545578246e-12
752,3637,7.57883046407358592e-03,7.57883046143931031e-03,-2.63427561014717426e-12
753,3638,5.46116344444556260e-03,5.46116344768390275e-03,3.23834015159008004e-12
754,3639,6.67983933481223514e-03,6.67983934662468287e-03,1.18124477213599199e-11
755,3640,8.68291702337557064e-03,8.68291702626516719e-03,2.88959654815013067e-12
756,3641,4.70321767652434695e-03,4.70321769151656015e-03,1.49922132000601671e-11
757,3642,4.08183750629730925e-03,4.08183750631482822e-03,1.75189723838897748e-14
758,3643,7.75422271642663401e-03,7.75422273562809128e-03,1.92014572644727544e-11
759,3644,9.59967011702656144e-03,9.59967012461134146e-03,7.58478002627072101e-12
760,3645,1.06981698551268760e-02,1.06981698454221008e-02,-9.70477517792112110e-12
761,3646,1.14930419244297921e-02,1.14930419174985188e-02,-6.93127326367726226e-12
762,3647,1.27091629364124402e-02,1.27091629215010313e-02,-1.49114089131874294e-11
763,3648,1.35229073174803066e-02,1.35229073022460761e-02,-1.52342305437258574e-11
764,3649,1.47287811272399632e-02,1.47287811191255738e-02,-8.11438936876296424e-12
765,3650,1.39642812117694911e-02,1.39642811999228043e-02,-1.18466868259670122e-11
766,3651,1.60583161759455285e-02,1.60583161727067894e-02,-3.23873913798955471e-12
767,3652,1.53394920594626671e-02,1.53394920450807340e-02,-1.43819331444028364e-11
768,3653,1.75025949829367804e-02,1.75025949718106109e-02,-1.11261694302200453e-11
769,3654,1.81000985947238971e-02,1.81000985956732210e-02,9.49323952781355729e-13
770,3655,1.96057274562595196e-02,1.96057274484084214e-02,-7.85109824374963239e-12
771,3656,2.00862204680367223e-02,2.00862204717101034e-02,3.67338104378944763e-12
772,3657,2.16446886051683794e-02,2.16446886073580584e-02,2.18967899368038843e-12
773,3658,2.12264420508919624e-02,2.12264420417306379e-02,-9.16132447681405893e-12
774,3659,2.32832086554826158e-02,2.32832086642319400e-02,8.74932418182261529e-12
775,3660,2.36037361330859279e-02,2.36037361448961786e-02,1.18102506940775953e-11
776,3661,2.52718985129039633e-02,2.52718985296410611e-02,1.67370978187975084e-11
777,3662,2.54855172523937717e-02,2.54855172619669924e-02,9.57322068839694396e-12
778,3663,2.72148393029116378e-02,2.72148393142296018e-02,1.13179639271709931e-11
779,3664,2.71740054388870424e-02,2.71740054614753347e-02,2.25882923476916631e-11
780,3665,2.91022236431087121e-02,2.91022236580302934e-02,1.49215813316505574e-11
781,3666,2.90350276943412318e-02,2.90350276939357610e-02,-4.05470795827866937e-13
782,3667,3.08649922451343060e-02,3.08649922486312102e-02,3.49690415513137509e-12
783,3668,3.10642808929395206e-02,3.10642809153093211e-02,2.23698004564454322e-11
784,3669,3.27926768515553538e-02,3.27926768609307848e-02,9.37543098711302036e-12
785,3670,3.25539182664580581e-02,3.25539182562476007e-02,-1.02104574795092162e-11
786,3671,3.44554782225258704e-02,3.44554782187728170e-02,-3.75305342359411043e-12
787,3672,3.47929118201864424e-02,3.47929118347068966e-02,1.45204542834065364e-11
788,3673,3.64289900414868362e-02,3.64289900453053928e-02,3.81855658204699466e-12
789,3674,3.68862770341147270e-02,3.68862770490335015e-02,1.49187745490664270e-11
790,3675,3.84724629954170186e-02,3.84724630046978378e-02,9.28081916873324531e-12
791,3676,3.79487665475217659e-02,3.79487665469446442e-02,-5.77121683775771999e-13
792,3677,3.99365715778232724e-02,3.99365715874913027e-02,9.66803026525298037e-12
793,3678,4.05753848102851644e-02,4.05753848147189997e-02,4.43383524340035251e-12
794,3679,4.19759547573443498e-02,4.19759547644102463e-02,7.06589647903044238e-12
795,3680,4.27313297218908164e-02,4.27313297092857328e-02,-1.26050836435354086e-11
796,3681,4.40560386468022078e-02,4.40560386421532668e-02,-4.64894095442147659e-12
797,3682,4.49261949713576428e-02,4.49261949420772591e-02,-2.92803836732247191e-11
798,3683,4.61578874659891170e-02,4.61578874517491952e-02,-1.42399217417654711e-11
799,3684,4.71424735996531508e-02,4.71424735660014027e-02,-3.36517480548081949e-11
800,3685,4.82746284134413089e-02,4.82746283964422818e-02,-1.69990271858821984e-11
801,3686,4.52646058964070799e-02,4.52646059070329274e-02,1.06258474241727185e-11
802,3687,4.93704321920132166e-02,4.93704321638327448e-02,-2.81804718449407687e-11
803,3688,5.03951108312761242e-02,5.03951108177230142e-02,-1.35531100231567336e-11
804,3689,5.15986415463779366e-02,5.15986415305251869e-02,-1.58527496685323399e-11
805,3690,5.25059087238157057e-02,5.25059087166275806e-02,-7.18812509514776821e-12
806,3691,5.37903656631690749e-02,5.37903656590361587e-02,-4.13291623146960774e-12
807,3692,5.45930902244712510e-02,5.45930902229754544e-02,-1.49579654218356950e-12
808,3693,5.59446441577175213e-02,5.59446441604526806e-02,2.73515932125434347e-12
809,3694,5.66515350070790624e-02,5.66515350100900150e-02,3.01095259835904017e-12
810,3695,5.80851130495252735e-02,5.80851130587508591e-02,9.22558557325814377e-12
811,3696,5.13224008241698754e-02,5.13224008185672945e-02,-5.60258089921106261e-12
812,3697,5.86651997369727549e-02,5.86651997461409627e-02,9.16820785956673490e-12
813,3698,6.01549775727035219e-02,6.01549775892894836e-02,1.65859617706765050e-11
814,3699,6.06028463467414569e-02,6.06028463648168175e-02,1.80753606526806720e-11
815,3700,6.21525630564414844e-02,6.21525630777893592e-02,2.13478748567474952e-11
816,3701,6.18518107172419743e-02,6.18518107326018890e-02,1.53599147290073290e-11
817,3702,6.38302362740521684e-02,6.38302362883460817e-02,1.42939132752317732e-11
818,3703,6.40783119394700701e-02,6.40783119616329944e-02,2.21629242735943421e-11
819,3704,6.57722877871682321e-02,6.57722877976355258e-02,1.04672936984684384e-11
820,3705,6.59209468291296757e-02,6.59209468509105029e-02,2.17808271418817867e-11
821,3706,6.76265285797135879e-02,6.76265285855791598e-02,5.86557191706305048e-12
822,3707,6.75696950332625584e-02,6.75696950250075645e-02,-8.25499391066131238e-12
823,3708,6.94341286226032306e-02,6.94341286106570366e-02,-1.19461940339959938e-11
824,3709,6.94784974164464192e-02,6.94784973898136399e-02,-2.66327793152498771e-11
825,3710,7.13402312377368897e-02,7.13402312141520611e-02,-2.35848285345952036e-11
826,3711,7.11966377873452100e-02,7.11966377811760059e-02,-6.16920403651022298e-12
827,3712,7.30884296737123740e-02,7.30884296603127176e-02,-1.33996563844718253e-11
828,3713,7.33460401510605819e-02,7.33460401203818169e-02,-3.06787650838913351e-11
829,3714,7.50461767969355792e-02,7.50461767777792776e-02,-1.91563015450313401e-11
830,3715,7.47223874927424314e-02,7.47223874917098824e-02,-1.03254904626481903e-12
831,3716,7.66594744712948140e-02,7.66594744672643019e-02,-4.03051203523574486e-12
832,3717,7.71848861735375952e-02,7.71848861524343649e-02,-2.11032302743774380e-11
833,3718,7.86807760218518476e-02,7.86807760191328837e-02,-2.71896394288262400e-12
834,3719,7.93475741746289959e-02,7.93475741518840233e-02,-2.27449725720418883e-11
835,3720,8.07530883103946412e-02,8.07530883049968201e-02,-5.39782107900066421e-12
836,3721,3.40986180933035843e-02,3.40986180727526830e-02,-2.05509012585203266e-11
837,3722,8.14367050621390698e-02,8.14367050378020235e-02,-2.43370462671421706e-11
838,3723,8.28490015482465092e-02,8.28490015374956229e-02,-1.07508862923211268e-11
839,3724,8.21045928678435233e-02,8.21045928743007192e-02,6.45719588909798858e-12
840,3725,8.41393034904062143e-02,8.41393034930773692e-02,2.67115496388470319e-12
841,3726,8.49930519526891637e-02,8.49930519404494267e-02,-1.22397370017068852e-11
842,3727,8.61991882642074853e-02,8.61991882688965955e-02,4.68911021123119554e-12
843,3728,8.71645217517254683e-02,8.71645217403772127e-02,-1.13482556685085001e-11
844,3729,8.82745363553306961e-02,8.82745363619512197e-02,6.62052357380815693e-12
845,3730,8.93454754199310697e-02,8.93454754108440330e-02,-9.08703667867882814e-12
846,3731,9.03520329955989077e-02,9.03520330030847668e-02,7.48585915477661956e-12
847,3732,9.15164793173306595e-02,9.15164793143099370e-02,-3.02072256097574154e-12
848,3733,9.24184686101317959e-02,9.24184686193908200e-02,9.25902410298107270e-12
849,3734,9.36698195776114184e-02,9.36698195829022834e-02,5.29086496836583819e-12
850,3735,9.44627901066526637e-02,9.44627901199455028e-02,1.32928390517150774e-11
851,3736,9.58007374398302247e-02,9.58007374475980111e-02,7.76778641409237025e-12
852,3737,9.64781938789309179e-02,9.64781938929536592e-02,1.40227413014670788e-11
853,3738,9.78863156719712857e-02,9.78863156747948743e-02,2.82358858516573719e-12
854,3739,9.84501906619673628e-02,9.84501906725332165e-02,1.05658537474795367e-11
855,3740,9.99180381010104091e-02,9.99180380989952988e-02,-2.01511030084589038e-12
856,3741,9.94202223953075531e-02,9.94202223852716921e-02,-1.00358610310991025e-11
857,3742,1.01497135185388179e-01,1.01497135174400802e-01,-1.09873776743540930e-11
858,3743,1.01884596655073947e-01,1.01884596653091505e-01,-1.98244198834629515e-12
859,3744,1.03501498794174335e-01,1.03501498786603099e-01,-7.57123530537029410e-12
860,3745,1.03778832377728059e-01,1.03778832376082999e-01,-1.64505908895051789e-12
861,3746,1.05433227482813544e-01,1.05433227479172734e-01,-3.64080987580450710e-12
862,3747,1.05170065694293199e-01,1.05170065682402780e-01,-1.18904192047963875e-11
863,3748,1.07183016438297390e-01,1.07183016431052311e-01,-7.24507953631103874e-12
864,3749,1.07278189966971194e-01,1.07278189971370883e-01,4.39968894649922504e-12
865,3750,1.09038335531025765e-01,1.09038335534858047e-01,3.83228171418892316e-12
866,3751,1.09060177963669541e-01,1.09060177949681550e-01,-1.39879913207963114e-11
867,3752,1.10903471273745766e-01,1.10903471271533785e-01,-2.21198059868754626e-12
868,3753,1.09026758817932834e-01,1.09026758835215551e-01,1.72827169242495415e-11
869,3754,9.32521823979913234e-02,9.32521824148257322e-02,1.68344088669059033e-11
870,3755,1.11005178892630299e-01,1.11005178873910038e-01,-1.87202614521098099e-11
871,3756,1.12858757237051049e-01,1.12858757228004078e-01,-9.04697150527766780e-12
872,3757,1.12635603147303157e-01,1.12635603156602038e-01,9.29888110956511582e-12
873,3758,1.14575244376808369e-01,1.14575244379747365e-01,2.93899626857552221e-12
874,3759,1.14240356926414113e-01,1.14240356944924876e-01,1.85107623673630428e-11
875,3760,1.16166335336414836e-01,1.16166335349372513e-01,1.29576765983685505e-11
876,3761,1.16588390280455589e-01,1.16588390276113243e-01,-4.34234592727733570e-12
877,3762,1.18140499920316888e-01,1.18140499926333006e-01,6.01611815920222170e-12
878,3763,1.18658126670053210e-01,1.18658126658645960e-01,-1.14072501444795193e-11
879,3764,1.20170343212055997e-01,1.20170343213120770e-01,1.06477326955456419e-12
880,3765,1.19579507639548596e-01,1.19579507652379513e-01,1.28309168845319732e-11
881,3766,1.20813580529337661e-01,1.20813580518700905e-01,-1.06367553653896607e-11
882,3767,1.22251718822286415e-01,1.22251718821013489e-01,-1.27292620888397323e-12
883,3768,1.23107321943017087e-01,1.23107321935245401e-01,-7.77168607246636611e-12
884,3769,1.24384546919652839e-01,1.24384546916589095e-01,-3.06374370317996636e-12
885,3770,1.23560234128731697e-01,1.23560234132417526e-01,3.68582941945305720e-12
886,3771,1.25593925552916402e-01,1.25593925553937946e-01,1.02154396053322216e-12
887,3772,1.26518985779448562e-01,1.26518985777232695e-01,-2.21586637927373431e-12
888,3773,1.27649602974896526e-01,1.27649602973721910e-01,-1.17461596005341562e-12
889,3774,1.28675974743956978e-01,1.28675974743497706e-01,-4.59271509711811632e-13
890,3775,1.29708664315908134e-01,1.29708664312338240e-01,-3.56989438010657523e-12
891,3776,1.30830564992048343e-01,1.30830564990833870e-01,-1.21447296663745874e-12
892,3777,1.31763081002891247e-01,1.31763080996708998e-01,-6.18224915704956857e-12
893,3778,1.32980760117774904e-01,1.32980760116674118e-01,-1.10078612891584271e-12
894,3779,1.33797484097479630e-01,1.33797484090707797e-01,-6.77183309427675795e-12
895,3780,1.35101421488460965e-01,1.35101421490325585e-01,1.86461956985795041e-12
896,3781,1.34313603192916325e-01,1.34313603202606047e-01,9.68972124759659437e-12
897,3782,1.36525277759883323e-01,1.36525277774295184e-01,1.44118605938103883e-11
898,3783,1.37182981649229985e-01,1.37182981653243191e-01,4.01320643383940023e-12
899,3784,1.38669934912438175e-01,1.38669934925714999e-01,1.32768240845848595e-11
900,3785,1.39216903141593101e-01,1.39216903143314641e-01,1.72153957755938336e-12
901,3786,1.40766946511749980e-01,1.40766946521741099e-01,9.99111904320670874e-12
902,3787,1.41192278916885822e-01,1.41192278917983971e-01,1.09814934923235796e-12
903,3788,1.42786308426997743e-01,1.42786308434623560e-01,7.62581664481842836e-12
904,3789,1.30646770973268433e-01,1.30646770965758746e-01,-7.50968731644263698e-12
905,3790,1.42432124602183102e-01,1.42432124618131650e-01,1.59485480377696831e-11
906,3791,1.44491886713935869e-01,1.44491886725725299e-01,1.17894305429189217e-11
907,3792,1.44727564318356622e-01,1.44727564323397506e-01,5.04088437658367639e-12
908,3793,1.46460832176593003e-01,1.46460832183969325e-01,7.37632177560954005e-12
909,3794,1.46582957880647957e-01,1.46582957883434117e-01,2.78616019144806160e-12
910,3795,1.48333323740184098e-01,1.48333323743202961e-01,3.01886293740949441e-12
911,3796,1.48313894465037788e-01,1.48313894469584207e-01,4.54641879699124729e-12
912,3797,1.50181355338027928e-01,1.50181355337217576e-01,-8.10351785673901759e-13
913,3798,1.50107251516870460e-01,1.50107251515197548e-01,-1.67291180908080150e-12
914,3799,1.51945505663131530e-01,1.51945505661665203e-01,-1.46632705977367550e-12
915,3800,1.52129223870059282e-01,1.52129223866572100e-01,-3.48718276477200106e-12
916,3801,1.53870745225010541e-01,1.53870745220333921e-01,-4.67662020220416252e-12
917,3802,1.51781713261344375e-01,1.51781713260633749e-01,-7.10626002486947073e-13
918,3803,7.81537810267853295e-02,7.81537810413842071e-02,1.45988776623084959e-11
919,3804,8.59308414456108477e-02,8.59308414216040511e-02,-2.40067965506796099e-11
920,3805,1.86490949644942082e-02,1.86490949722315016e-02,7.73729344483164994e-12
921,3806,8.72993969937558706e-02,8.72993970147397241e-02,2.09838535436546181e-11
922,3807,1.24750785942560491e-01,1.24750785947873408e-01,5.31291677319245537e-12
923,3808,5.52959737537950524e-02,5.52959737519123848e-02,-1.88266763290201311e-12
924,3809,2.38781812487275126e-02,2.38781812582509780e-02,9.52346534965897717e-12
925,3810,1.54134659490570758e-01,1.54134659481728276e-01,-8.84248230192952178e-12
926,3811,1.55877916538608108e-01,1.55877916530457683e-01,-8.15042477952943045e-12
927,3812,1.55504114924815778e-01,1.55504114924155695e-01,-6.60083099290886821e-13
928,3813,1.57471472746251395e-01,1.57471472743468871e-01,-2.78252421104241421e-12
929,3814,1.57968510155032077e-01,1.57968510146449553e-01,-8.58252358071354138e-12
930,3815,1.59506885556707168e-01,1.59506885552814143e-01,-3.89302479142372704e-12
931,3816,1.60133929930930119e-01,1.60133929920125095e-01,-1.08050235425594110e-11
932,3817,1.61596927628680637e-01,1.61596927626605769e-01,-2.07486805514633943e-12
933,3818,1.62345346657943868e-01,1.62345346646663058e-01,-1.12808096197625218e-11
934,3819,1.63727150295417762e-01,1.63727150291477747e-01,-3.94001498094098679e-12
935,3820,1.60922306550187216e-01,1.60922306551276817e-01,1.08960063194274426e-12
936,3821,1.64597243674058868e-01,1.64597243659566878e-01,-1.44919909406127090e-11
937,3822,1.65893267549733076e-01,1.65893267545288797e-01,-4.44427827872573289e-12
938,3823,1.64995033368155103e-01,1.64995033369834204e-01,1.67910130244308675e-12
939,3824,1.67071550392776852e-01,1.67071550393077167e-01,3.00315328161104844e-13
940,3825,1.68075544369240382e-01,1.68075544359643975e-01,-9.59640700237684996e-12
941,3826,1.69151755149796801e-01,1.69151755153706895e-01,3.91009447042733882e-12
942,3827,1.70261711024796814e-01,1.70261711018688117e-01,-6.10869688166815195e-12
943,3828,1.71231211337677880e-01,1.71231211339559986e-01,1.88210558249579663e-12
944,3829,1.72408326694194702e-01,1.72408326692686492e-01,-1.50821022337765953e-12
945,3830,1.73290507267033100e-01,1.73290507270537131e-01,3.50403039917068782e-12
946,3831,1.74567784524844283e-01,1.74567784523779385e-01,-1.06489816964483452e-12
947,3832,1.75332732292667270e-01,1.75332732290251009e-01,-2.41626163521857507e-12
948,3833,1.76712865031115607e-01,1.76712865033778505e-01,2.66289768013905359e-12
949,3834,1.71321778776057532e-01,1.71321778772661609e-01,-3.39592243214781320e-12
950,3835,1.66155086786445721e-01,1.66155086790515133e-01,4.06941147446104878e-12
951,3836,1.77334439831164786e-01,1.77334439833708307e-01,2.54352094941623363e-12
952,3837,1.78768316460343551e-01,1.78768316464545191e-01,4.20163903669390493e-12
953,3838,1.78189715922872388e-01,1.78189715925744813e-01,2.87242452046143626e-12
954,3839,1.80318681459618435e-01,1.80318681464136155e-01,4.51771953180468699e-12
955,3840,1.80780113676219156e-01,1.80780113672340786e-01,-3.87836984749867497e-12
956,3841,1.82374104430380130e-01,1.82374104428028122e-01,-2.35200747766839413e-12
957,3842,1.82719206368281067e-01,1.82719206362485287e-01,-5.79578052217755157e-12
958,3843,1.84354250656598939e-01,1.84354250652982332e-01,-3.61660701386767869e-12
959,3844,1.84096611865924020e-01,1.84096611868044546e-01,2.12052597703404899e-12
960,3845,1.86108226384407160e-01,1.86108226385144682e-01,7.37521155258491490e-13
961,3846,1.86251825185628134e-01,1.86251825178364111e-01,-7.26402271666870547e-12
962,3847,1.88020105065667770e-01,1.88020105068314736e-01,2.64696597973568259e-12
963,3848,1.88063936874131227e-01,1.88063936872052168e-01,-2.07905914706429940e-12
964,3849,1.89832278728850279e-01,1.89832278721517062e-01,-7.33321736667846835e-12
965,3850,1.89885100816218427e-01,1.89885100818208641e-01,1.99021354951867124e-12
966,3851,1.91694227458958116e-01,1.91694227464305422e-01,5.34730593138021959e-12
967,3852,1.92094481198528733e-01,1.92094481209596435e-01,1.10677023101857230e-11
968,3853,1.93644289982587037e-01,1.93644289984967743e-01,2.38070674285495443e-12
969,3854,1.93391975285044704e-01,1.93391975284127937e-01,-9.16766662584223013e-13
970,3855,1.95313493986156606e-01,1.95313493990330156e-01,4.17355039417088847e-12
971,3856,1.95717869833189811e-01,1.95717869835839942e-01,2.65013011535586429e-12
972,3857,1.97317638702781267e-01,1.97317638712013771e-01,9.23250365048033927e-12
973,3858,1.97826699994819027e-01,1.97826700006357603e-01,1.15385756505048676e-11
974,3859,1.99354877795891172e-01,1.99354877793908980e-01,-1.98219218816575449e-12
975,3860,1.98820439731909993e-01,1.98820439735050231e-01,3.14023806957663965e-12
976,3861,2.00833369666700096e-01,2.00833369673672296e-01,6.97220059464598307e-12
977,3862,2.01517469003981764e-01,2.01517469005667221e-01,1.68545732925906577e-12
