node_id,x_um,y_um,z_um,jax_temperature_K,elmer_temperature_K,elmer_minus_jax_K
535,6.96809018239556544e-01,5.20355236277103561e+00,0.00000000000000000e+00,3.59033686985732743e+02,3.59033686991145601e+02,5.41285771760158241e-09
536,4.18877054153702577e-01,5.23326303691143568e+00,0.00000000000000000e+00,3.58932635237422062e+02,3.58932635242751360e+02,5.32929789187619463e-09
537,1.39757737548335287e-01,5.24813945839812579e+00,0.00000000000000000e+00,3.58761674462929534e+02,3.58761674468114336e+02,5.18480192113202065e-09
538,-1.39757737548299704e-01,5.24813945839812579e+00,0.00000000000000000e+00,3.58874017195817601e+02,3.58874017200871947e+02,5.05434627484646626e-09
539,-4.18877054153666994e-01,5.23326303691144012e+00,0.00000000000000000e+00,3.58943287555384018e+02,3.58943287560260842e+02,4.87682427774416283e-09
540,-6.96809018239521127e-01,5.20355236277104005e+00,0.00000000000000000e+00,3.59023614326623431e+02,3.59023614331297210e+02,4.67377958557335660e-09
541,-9.72765801457332269e-01,5.15909165411073811e+00,0.00000000000000000e+00,3.59211917377842099e+02,3.59211917382288163e+02,4.44606484961695969e-09
542,-1.24596517432333398e+00,5.10000693963973184e+00,0.00000000000000000e+00,3.59379337964536319e+02,3.59379337968738298e+02,4.20197920902865008e-09
543,-1.51563272353298895e+00,5.02646570140053495e+00,0.00000000000000000e+00,3.59550471164766236e+02,3.59550471168700938e+02,3.93470145354513079e-09
544,-1.78100404711963911e+00,4.93867640002293218e+00,0.00000000000000000e+00,3.59744792262203418e+02,3.59744792265865215e+02,3.66179619959439151e-09
545,-2.04132692123491255e+00,4.83688788381967694e+00,0.00000000000000000e+00,3.59909967498099491e+02,3.59909967501466383e+02,3.36689254254451953e-09
546,-2.29586343240897017e+00,4.72138868339891182e+00,0.00000000000000000e+00,3.60138323020194036e+02,3.60138323023258693e+02,3.06465608446160331e-09
547,-2.54389206924639266e+00,4.59250619379280867e+00,0.00000000000000000e+00,3.60332250619928459e+02,3.60332250622675872e+02,2.74741296379943378e-09
548,-2.78470976762862588e+00,4.45060574642078599e+00,0.00000000000000000e+00,3.60505478042859693e+02,3.60505478045262464e+02,2.40277131524635479e-09
549,-3.01763390362561479e+00,4.29608957351790277e+00,0.00000000000000000e+00,3.60668819711652475e+02,3.60668819713677181e+02,2.02470573640312068e-09
550,-3.24200422846748637e+00,4.12939566796388924e+00,0.00000000000000000e+00,3.60861665185687968e+02,3.60861665187285553e+02,1.59758428708300926e-09
551,-3.45718474009143284e+00,3.95099654174474546e+00,0.00000000000000000e+00,3.61013681078517322e+02,3.61013681079648109e+02,1.13078613139805384e-09
552,-3.66256548595865050e+00,3.76139788656617258e+00,0.00000000000000000e+00,3.61124432121408006e+02,3.61124432122007761e+02,5.99754912400385365e-10
553,-3.85756429203108508e+00,3.56113714041550500e+00,0.00000000000000000e+00,3.61275337463084497e+02,3.61275337463102289e+02,1.77919901034329087e-11
554,-4.04162841300698972e+00,3.35078196413532803e+00,0.00000000000000000e+00,3.61355610974745957e+02,3.61355610974134436e+02,-6.11521500104572624e-10
555,-4.21423609913754138e+00,3.13092863232715590e+00,0.00000000000000000e+00,3.61478350350833750e+02,3.61478350349562788e+02,-1.27096200230880640e-09
556,-4.37489807518318674e+00,2.90220034314629016e+00,0.00000000000000000e+00,3.61526522788955731e+02,3.61526522787009810e+02,-1.94592075786204077e-09
557,-4.52315892731746771e+00,2.66524545177893479e+00,0.00000000000000000e+00,3.61600793205521086e+02,3.61600793202910495e+02,-2.61059085460146889e-09
558,-4.65859839404698750e+00,2.42073563260898705e+00,0.00000000000000000e+00,3.61667026809431150e+02,3.61667026806185163e+02,-3.24598659062758088e-09
559,-4.78083255748828240e+00,2.16936397528401503e+00,0.00000000000000000e+00,3.61614263767478008e+02,3.61614263763666088e+02,-3.81191966880578548e-09
560,-4.88951493162476503e+00,1.91184302007734708e+00,0.00000000000000000e+00,3.61682854582454183e+02,3.61682854578139768e+02,-4.31441549153532833e-09
561,-4.98433744445899052e+00,1.64890273811526189e+00,0.00000000000000000e+00,3.61637956281119955e+02,3.61637956276389275e+02,-4.73067984785302542e-09
562,-5.06503131127619888e+00,1.38128846219451806e+00,0.00000000000000000e+00,3.61619832778864748e+02,3.61619832773801988e+02,-5.06275910083786584e-09
563,-5.13136779654379271e+00,1.10975877405555967e+00,0.00000000000000000e+00,3.61537826342690039e+02,3.61537826337375463e+02,-5.31457544639124535e-09
564,-5.18315886228705303e+00,8.35083354100160768e-01,0.00000000000000000e+00,3.61503753629473806e+02,3.61503753623955390e+02,-5.51841594642610289e-09
565,-5.22025770110321741e+00,5.58040799648703567e-01,0.00000000000000000e+00,3.61486007521982970e+02,3.61486007516302379e+02,-5.68059022043598816e-09
566,-5.24255915230299863e+00,2.79416417921473426e-01,0.00000000000000000e+00,3.61353497330219170e+02,3.61353497324417788e+02,-5.80138248551520519e-09
567,-5.25000000000000000e+00,3.56149648452447906e-14,0.00000000000000000e+00,3.61237228269335901e+02,3.61237228263431405e+02,-5.90449644732871093e-09
568,-5.24255915230300218e+00,-2.79416417921402316e-01,0.00000000000000000e+00,3.61121128607831849e+02,3.61121128601848795e+02,-5.98305405219434761e-09
569,-5.22025770110322362e+00,-5.58040799648632735e-01,0.00000000000000000e+00,3.61035021464157296e+02,3.61035021458111487e+02,-6.04580918661667965e-09
570,-5.18315886228706457e+00,-8.35083354100090269e-01,0.00000000000000000e+00,3.60839665320560471e+02,3.60839665314496415e+02,-6.06405592407099903e-09
571,-5.13136779654380693e+00,-1.10975877405548995e+00,0.00000000000000000e+00,3.60718323964175795e+02,3.60718323958126120e+02,-6.04967453909921460e-09
572,-5.06503131127621842e+00,-1.38128846219444901e+00,0.00000000000000000e+00,3.60359942891751814e+02,3.60359942885792520e+02,-5.95929350311052985e-09
573,-4.98433744445901361e+00,-1.64890273811519683e+00,0.00000000000000000e+00,3.60328666666105960e+02,3.60328666660258989e+02,-5.84697090744157322e-09
574,-4.88951493162478990e+00,-1.91184302007728180e+00,0.00000000000000000e+00,3.60009379434517598e+02,3.60009379428880891e+02,-5.63670710107544437e-09
575,-4.78083255748830993e+00,-2.16936397528395197e+00,0.00000000000000000e+00,3.59830869549644945e+02,3.59830869544255904e+02,-5.38904032509890385e-09
576,-4.65859839404701681e+00,-2.42073563260892977e+00,0.00000000000000000e+00,3.59582728800752250e+02,3.59582728795675848e+02,-5.07640152136445977e-09
577,-4.52315892731749880e+00,-2.66524545177888017e+00,0.00000000000000000e+00,3.59267132659229333e+02,3.59267132654510704e+02,-4.71862904305453412e-09
578,-4.37489807518322316e+00,-2.90220034314623510e+00,0.00000000000000000e+00,3.58954248965066597e+02,3.58954248960742746e+02,-4.32385149906622246e-09
579,-4.21423609913757957e+00,-3.13092863232710394e+00,0.00000000000000000e+00,3.58681141852336282e+02,3.58681141848424886e+02,-3.91139565181219950e-09
580,-4.04162841300702969e+00,-3.35078196413527740e+00,0.00000000000000000e+00,3.58332074329032480e+02,3.58332074325545420e+02,-3.48705953001626767e-09
581,-3.85756429203112639e+00,-3.56113714041545881e+00,0.00000000000000000e+00,3.57946667352088070e+02,3.57946667349004599e+02,-3.08347125610453077e-09
582,-3.66256548595869313e+00,-3.76139788656613083e+00,0.00000000000000000e+00,3.57588026827085571e+02,3.57588026824373401e+02,-2.71217004410573281e-09
583,-3.45718474009147814e+00,-3.95099654174470460e+00,0.00000000000000000e+00,3.57161421774276448e+02,3.57161421771893004e+02,-2.38344455283368006e-09
584,-3.24200422846753389e+00,-4.12939566796385282e+00,0.00000000000000000e+00,3.56775616724201825e+02,3.56775616722084408e+02,-2.11741735256509855e-09
585,-3.01763390362566097e+00,-4.29608957351786991e+00,0.00000000000000000e+00,3.56382980514500957e+02,3.56382980512605968e+02,-1.89498905456275679e-09
586,-2.78470976762867251e+00,-4.45060574642075668e+00,0.00000000000000000e+00,3.55929903315644822e+02,3.55929903313908994e+02,-1.73582748175249435e-09
587,-2.54389206924643707e+00,-4.59250619379278380e+00,0.00000000000000000e+00,3.55495227122879783e+02,3.55495227121270034e+02,-1.60974877871922217e-09
588,-2.29586343240901680e+00,-4.72138868339888695e+00,0.00000000000000000e+00,3.55025486522378117e+02,3.55025486520854940e+02,-1.52317625179421157e-09
589,-2.04132692123495740e+00,-4.83688788381965740e+00,0.00000000000000000e+00,3.54648388128600459e+02,3.54648388127147996e+02,-1.45246303873136640e-09
590,-1.78100404711968197e+00,-4.93867640002291619e+00,0.00000000000000000e+00,3.54247597564675289e+02,3.54247597563287115e+02,-1.38817313199979253e-09
591,-1.51563272353303180e+00,-5.02646570140052340e+00,0.00000000000000000e+00,3.53869561262016930e+02,3.53869561260688329e+02,-1.32860122903366573e-09
592,-1.24596517432337195e+00,-5.10000693963972296e+00,0.00000000000000000e+00,3.53484767089851402e+02,3.53484767088580497e+02,-1.27090515888994560e-09
593,-9.72765801457372570e-01,-5.15909165411073101e+00,0.00000000000000000e+00,3.53178046701884966e+02,3.53178046700671530e+02,-1.21343646242166869e-09
594,-6.96809018239565314e-01,-5.20355236277103472e+00,0.00000000000000000e+00,3.52956539623167316e+02,3.52956539622018227e+02,-1.14908971227123402e-09
595,-4.18877054153709016e-01,-5.23326303691143568e+00,0.00000000000000000e+00,3.52835510904982982e+02,3.52835510903894146e+02,-1.08883568827877752e-09
596,-1.39757737548338173e-01,-5.24813945839812579e+00,0.00000000000000000e+00,3.52724262466831931e+02,3.52724262465806532e+02,-1.02539843283011578e-09
597,1.39757737548299010e-01,-5.24813945839812579e+00,0.00000000000000000e+00,3.52626451736753324e+02,3.52626451735798867e+02,-9.54457846091827378e-10
598,4.18877054153669826e-01,-5.23326303691143924e+00,0.00000000000000000e+00,3.52678404884918734e+02,3.52678404884020154e+02,-8.98580765351653099e-10
599,6.96809018239521683e-01,-5.20355236277104005e+00,0.00000000000000000e+00,3.52906203324645219e+02,3.52906203323792909e+02,-8.52310222398955375e-10
600,9.72765801457329382e-01,-5.15909165411073811e+00,0.00000000000000000e+00,3.53157699965648590e+02,3.53157699964838400e+02,-8.10189249023096636e-10
601,1.24596517432332998e+00,-5.10000693963973273e+00,0.00000000000000000e+00,3.53407534410012886e+02,3.53407534409239418e+02,-7.73468400439014658e-10
602,1.51563272353298983e+00,-5.02646570140053495e+00,0.00000000000000000e+00,3.53740027403143131e+02,3.53740027402386033e+02,-7.57097495807101950e-10
603,1.78100404711964111e+00,-4.93867640002293040e+00,0.00000000000000000e+00,3.54150562318156574e+02,3.54150562317396407e+02,-7.60167040425585583e-10
604,2.04132692123491788e+00,-4.83688788381967516e+00,0.00000000000000000e+00,3.54554586666197508e+02,3.54554586665425290e+02,-7.72217845224076882e-10
605,2.29586343240897639e+00,-4.72138868339890738e+00,0.00000000000000000e+00,3.54986022693582754e+02,3.54986022692785923e+02,-7.96831045590806752e-10
606,2.54389206924640154e+00,-4.59250619379280334e+00,0.00000000000000000e+00,3.55439517573531703e+02,3.55439517572705995e+02,-8.25707502372097224e-10
607,2.78470976762863520e+00,-4.45060574642078066e+00,0.00000000000000000e+00,3.55851768313260550e+02,3.55851768312399656e+02,-8.60893578646937385e-10
608,3.01763390362562500e+00,-4.29608957351789389e+00,0.00000000000000000e+00,3.56337943673845757e+02,3.56337943672957294e+02,-8.88462636794429272e-10
609,3.24200422846749881e+00,-4.12939566796388036e+00,0.00000000000000000e+00,3.56745325525541944e+02,3.56745325524645295e+02,-8.96648089110385627e-10
610,3.45718474009144305e+00,-3.95099654174473613e+00,0.00000000000000000e+00,3.57138758094230411e+02,3.57138758093351726e+02,-8.78685568750370294e-10
611,3.66256548595866205e+00,-3.76139788656616192e+00,0.00000000000000000e+00,3.57495242863563021e+02,3.57495242862725206e+02,-8.37815150589449331e-10
612,3.85756429203109352e+00,-3.56113714041549390e+00,0.00000000000000000e+00,3.57913977406861704e+02,3.57913977406093863e+02,-7.67840901971794665e-10
613,4.04162841300699949e+00,-3.35078196413531337e+00,0.00000000000000000e+00,3.58283005966901499e+02,3.58283005966232849e+02,-6.68649136059684679e-10
614,4.21423609913755115e+00,-3.13092863232714302e+00,0.00000000000000000e+00,3.58658262094976635e+02,3.58658262094435941e+02,-5.40694600204005837e-10
615,4.37489807518319740e+00,-2.90220034314627506e+00,0.00000000000000000e+00,3.58964207596008293e+02,3.58964207595611867e+02,-3.96426003135275096e-10
616,4.52315892731747660e+00,-2.66524545177891703e+00,0.00000000000000000e+00,3.59284487269109718e+02,3.59284487268875125e+02,-2.34592789638554677e-10
617,4.65859839404699727e+00,-2.42073563260896663e+00,0.00000000000000000e+00,3.59564976406614448e+02,3.59564976406552546e+02,-6.19024831394199282e-11
618,4.78083255748829217e+00,-2.16936397528399016e+00,0.00000000000000000e+00,3.59895036782513046e+02,3.59895036782637590e+02,1.24543930724030361e-10
619,4.88951493162477568e+00,-1.91184302007731910e+00,0.00000000000000000e+00,3.60111009280202836e+02,3.60111009280515475e+02,3.12638803734444082e-10
620,4.98433744445900206e+00,-1.64890273811523191e+00,0.00000000000000000e+00,3.60304255313058661e+02,3.60304255313553824e+02,4.95163021696498618e-10
621,5.06503131127620776e+00,-1.38128846219449009e+00,0.00000000000000000e+00,3.60508174854573213e+02,3.60508174855249706e+02,6.76493527862476185e-10
622,5.13136779654379893e+00,-1.10975877405553303e+00,0.00000000000000000e+00,3.60794082740530712e+02,3.60794082741381430e+02,8.50718606670852751e-10
623,5.18315886228705658e+00,-8.35083354100136011e-01,0.00000000000000000e+00,3.60907843009492808e+02,3.60907843010502972e+02,1.01016439657541923e-09
624,5.22025770110321918e+00,-5.58040799648674035e-01,0.00000000000000000e+00,3.61090632690039172e+02,3.61090632691190933e+02,1.15176135295769200e-09
625,5.24255915230300040e+00,-2.79416417921441396e-01,0.00000000000000000e+00,3.61226903925772490e+02,3.61226903927049364e+02,1.27687371787033044e-09
626,-1.00000000000000000e+01,5.59999999999999876e+00,2.19999999999999973e-01,3.25825855074856008e+02,3.25825855074751587e+02,-1.04421360447304323e-10
627,-1.00000000000000000e+01,5.59999999999999876e+00,0.00000000000000000e+00,3.25803487981069793e+02,3.25803487980964860e+02,-1.04932951217051595e-10
628,1.00000000000000000e+01,5.59999999999999876e+00,2.19999999999999973e-01,3.25804490933963905e+02,3.25804490935890897e+02,1.92699189938139170e-09
629,1.00000000000000000e+01,5.59999999999999876e+00,0.00000000000000000e+00,3.25775999743519264e+02,3.25775999745444381e+02,1.92511606655898504e-09
630,-9.72222222222222143e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.25834591299885631e+02,3.25834591299771375e+02,-1.14255271910224110e-10
631,-9.44444444444444464e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.25983441969866135e+02,3.25983441969729824e+02,-1.36310518428217620e-10
632,-9.16666666666666607e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.26247118584995803e+02,3.26247118584838631e+02,-1.57172053150134161e-10
633,-8.88888888888888751e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.26588170642481543e+02,3.26588170642309876e+02,-1.71667124959640205e-10
634,-8.61111111111111072e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.27039539262111589e+02,3.27039539261944185e+02,-1.67403868545079604e-10
635,-8.33333333333333393e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.27596525080337585e+02,3.27596525080183881e+02,-1.53704604599624872e-10
636,-8.05555555555555713e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.28221031672038862e+02,3.28221031671911021e+02,-1.27840849017957225e-10
637,-7.77777777777777768e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.28960066560567498e+02,3.28960066560485927e+02,-8.15703060652595013e-11
638,-7.49999999999999911e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.29766378631885971e+02,3.29766378631858174e+02,-2.77964318229351193e-11
639,-7.22222222222222232e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.30690600901509583e+02,3.30690600901544656e+02,3.50723894371185452e-11
640,-6.94444444444444375e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.31669366080545046e+02,3.31669366080650889e+02,1.05842445918824524e-10
641,-6.66666666666666607e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.32747785753173218e+02,3.32747785753365633e+02,1.92414972843835130e-10
642,-6.38888888888888840e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.33857961023935388e+02,3.33857961024226427e+02,2.91038304567337036e-10
643,-6.11111111111111072e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.35021080363529563e+02,3.35021080363930139e+02,4.00575572712114081e-10
644,-5.83333333333333215e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.36270119328787814e+02,3.36270119329314923e+02,5.27109023096272722e-10
645,-5.55555555555555358e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.37536734320143296e+02,3.37536734320806715e+02,6.63419541524490342e-10
646,-5.27777777777777679e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.38836048851957401e+02,3.38836048852764122e+02,8.06721800472587347e-10
647,-4.99999999999999911e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.40174218209422008e+02,3.40174218210375102e+02,9.53093604039167985e-10
648,-4.72222222222222232e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.41486935715382515e+02,3.41486935716491416e+02,1.10890141513664275e-09
649,-4.44444444444444375e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.42822557976730764e+02,3.42822557978006330e+02,1.27556631923653185e-09
650,-4.16666666666666785e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.44105918193583761e+02,3.44105918195029290e+02,1.44552814163034782e-09
651,-3.88888888888888973e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.45365443210315391e+02,3.45365443211948843e+02,1.63345248438417912e-09
652,-3.61111111111111294e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.46618159861563129e+02,3.46618159863397807e+02,1.83467818715143949e-09
653,-3.33333333333333659e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.47800278621557538e+02,3.47800278623609017e+02,2.05147898668656126e-09
654,-3.05555555555555847e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.48921229276838119e+02,3.48921229279117767e+02,2.27964846999384463e-09
655,-2.77777777777778212e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.49966583566846282e+02,3.49966583569362967e+02,2.51668552664341405e-09
656,-2.50000000000000400e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.50992382374003000e+02,3.50992382376764112e+02,2.76111222774488851e-09
657,-2.22222222222222721e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.51896719572750897e+02,3.51896719575763200e+02,3.01230329569079913e-09
658,-1.94444444444444997e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.52738496314689087e+02,3.52738496317956901e+02,3.26781446347013116e-09
659,-1.66666666666667274e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.53505628759755439e+02,3.53505628763280072e+02,3.52463302988326177e-09
660,-1.38888888888889506e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.54157269811030119e+02,3.54157269814806511e+02,3.77639253201778047e-09
661,-1.11111111111111804e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.54730808733351466e+02,3.54730808737364896e+02,4.01342958866734989e-09
662,-8.33333333333339255e-01,5.34999999999999964e+00,0.00000000000000000e+00,3.55219386807552780e+02,3.55219386811780566e+02,4.22778612119145691e-09
663,-5.55555555555564240e-01,5.34999999999999964e+00,0.00000000000000000e+00,3.55542527697663786e+02,3.55542527702071936e+02,4.40815028923680075e-09
664,-2.77777777777785673e-01,5.34999999999999964e+00,0.00000000000000000e+00,3.55748549363502548e+02,3.55748549368048600e+02,4.54605242339312099e-09
665,-7.10542735760100186e-15,5.34999999999999964e+00,0.00000000000000000e+00,3.55874850290113841e+02,3.55874850294764940e+02,4.65109906144789420e-09
666,2.77777777777769685e-01,5.34999999999999964e+00,0.00000000000000000e+00,3.55810355044206347e+02,3.55810355048906956e+02,4.70060967927565798e-09
667,5.55555555555546365e-01,5.34999999999999964e+00,0.00000000000000000e+00,3.55512160880398596e+02,3.55512160885084995e+02,4.68639882456045598e-09
668,8.33333333333323267e-01,5.34999999999999964e+00,0.00000000000000000e+00,3.55157679165030686e+02,3.55157679169675248e+02,4.64456206827890128e-09
669,1.11111111111110183e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.54751327910506689e+02,3.54751327915089121e+02,4.58243221146403812e-09
670,1.38888888888887707e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.54182430237315373e+02,3.54182430241803559e+02,4.48818582299281843e-09
671,1.66666666666665475e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.53527929642350159e+02,3.53527929646731991e+02,4.38183178630424663e-09
672,1.94444444444443199e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.52749611296789567e+02,3.52749611301053562e+02,4.26399537900579162e-09
673,2.22222222222221122e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.51872384890563239e+02,3.51872384894697859e+02,4.13461975767859258e-09
674,2.49999999999998579e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.50949922209635702e+02,3.50949922213636398e+02,4.00069666284252889e-09
675,2.77777777777776391e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.49944735320420705e+02,3.49944735324277531e+02,3.85682596970582381e-09
676,3.05555555555554115e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.48920260564354635e+02,3.48920260568073445e+02,3.71881014871178195e-09
677,3.33333333333331749e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.47807833202729398e+02,3.47807833206302291e+02,3.57289309249608777e-09
678,3.61111111111109473e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.46617257154229549e+02,3.46617257157658685e+02,3.42913608619710431e-09
679,3.88888888888887285e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.45378370399214930e+02,3.45378370402507471e+02,3.29254135067458265e-09
680,4.16666666666665009e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.44108999624345984e+02,3.44108999627514493e+02,3.16850901072029956e-09
681,4.44444444444442599e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.42823915255978932e+02,3.42823915259034436e+02,3.05550429402501322e-09
682,4.72222222222220367e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.41469231222650308e+02,3.41469231225599231e+02,2.94892288366099820e-09
683,4.99999999999998135e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.40147446278444022e+02,3.40147446281291536e+02,2.84751422441331670e-09
684,5.27777777777775903e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.38839787117508479e+02,3.38839787120257199e+02,2.74872036243323237e-09
685,5.55555555555553582e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.37528574490638505e+02,3.37528574493288943e+02,2.65043809122289531e-09
686,5.83333333333331172e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.36270029619870002e+02,3.36270029622423920e+02,2.55391796599724330e-09
687,6.11111111111109295e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.35023162609775341e+02,3.35023162612239787e+02,2.46444642471033148e-09
688,6.38888888888886708e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.33850437059319802e+02,3.33850437061695970e+02,2.37616859521949664e-09
689,6.66666666666664742e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.32741233377418041e+02,3.32741233379709740e+02,2.29169927479233593e-09
690,6.94444444444442155e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.31659514203796562e+02,3.31659514206004076e+02,2.20751417145947926e-09
691,7.22222222222220012e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.30687250126778395e+02,3.30687250128916617e+02,2.13822204386815429e-09
692,7.49999999999997513e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.29761356480084828e+02,3.29761356482153190e+02,2.06836148208822124e-09
693,7.77777777777775370e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.28945559517372885e+02,3.28945559519381675e+02,2.00878957912209444e-09
694,8.05555555555553582e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.28196200083828558e+02,3.28196200085782323e+02,1.95376514966483228e-09
695,8.33333333333331261e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.27565530524393239e+02,3.27565530526307896e+02,1.91465687748859636e-09
696,8.61111111111109651e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.27027246898610940e+02,3.27027246900501723e+02,1.89078264156705700e-09
697,8.88888888888887507e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.26579937812950277e+02,3.26579937814829123e+02,1.87884552360628732e-09
698,9.16666666666665542e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.26204830441665763e+02,3.26204830443540004e+02,1.87424120667856187e-09
699,9.44444444444443576e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.25976472616892295e+02,3.25976472618782623e+02,1.89032789421617053e-09
700,9.72222222222221788e+00,5.34999999999999964e+00,0.00000000000000000e+00,3.25816608352351523e+02,3.25816608354262200e+02,1.91067783816833980e-09
701,-9.72222222222222143e+00,5.34999999999999964e+00,2.19999999999999973e-01,3.25892222542404340e+02,3.25892222542289119e+02,-1.15221610030857846e-10
702,-9.44444444444444464e+00,5.34999999999999964e+00,2.19999999999999973e-01,3.26035993238910805e+02,3.26035993238773187e+02,-1.37617917062016204e-10
703,-9.16666666666666607e+00,5.34999999999999964e+00,2.19999999999999973e-01,3.26282924173657307e+02,3.26282924173498714e+02,-1.58593138621654361e-10
704,-8.88888888888888751e+00,5.34999999999999964e+00,2.19999999999999973e-01,3.26642033444956269e+02,3.26642033444783522e+02,-1.72747149917995557e-10
705,-8.61111111111111072e+00,5.34999999999999964e+00,2.19999999999999973e-01,3.27087613468520829e+02,3.27087613468353595e+02,-1.67233338288497180e-10
706,-8.33333333333333393e+00,5.34999999999999964e+00,2.19999999999999973e-01,3.27648039903406755e+02,3.27648039903250321e+02,-1.56433088704943657e-10
707,-8.05555555555555713e+00,5.34999999999999964e+00,2.19999999999999973e-01,3.28305015523166048e+02,3.28305015523036843e+02,-1.29205091070616618e-10
708,-7.77777777777777768e+00,5.34999999999999964e+00,2.19999999999999973e-01,3.29026091975713030e+02,3.29026091975630493e+02,-8.25366441858932376e-11
709,-7.49999999999999911e+00,5.34999999999999964e+00,2.19999999999999973e-01,3.29835380939122672e+02,3.29835380939095501e+02,-2.71711542154662311e-11
710,-7.22222222222222232e+00,5.34999999999999964e+00,2.19999999999999973e-01,3.30751922322171936e+02,3.30751922322205758e+02,3.38218342221807688e-11
711,-6.94444444444444375e+00,5.34999999999999964e+00,2.19999999999999973e-01,3.31741432728641939e+02,3.31741432728748862e+02,1.06922470877179876e-10
712,-6.66666666666666607e+00,5.34999999999999964e+00,2.19999999999999973e-01,3.32815948316802690e+02,3.32815948316993854e+02,1.91164417628897354e-10
713,-6.38888888888888840e+00,5.34999999999999964e+00,2.19999999999999973e-01,3.33929825347639166e+02,3.33929825347928954e+02,2.89787749352399260e-10
714,-6.11111111111111072e+00,5.34999999999999964e+00,2.19999999999999973e-01,3.35105646894321353e+02,3.35105646894724714e+02,4.03360900236293674e-10
715,-5.83333333333333215e+00,5.34999999999999964e+00,2.19999999999999973e-01,3.36370648089297447e+02,3.36370648089824556e+02,5.27109023096272722e-10
716,-5.55555555555555358e+00,5.34999999999999964e+00,2.19999999999999973e-01,3.37632986849444535e+02,3.37632986850108750e+02,6.64215349388541654e-10
717,-5.27777777777777679e+00,5.34999999999999964e+00,2.19999999999999973e-01,3.38935284311096893e+02,3.38935284311903899e+02,8.07006017566891387e-10
718,-4.99999999999999911e+00,5.34999999999999964e+00,2.19999999999999973e-01,3.40283831560954468e+02,3.40283831561909039e+02,9.54571532929548994e-10
719,-4.72222222222222232e+00,5.34999999999999964e+00,2.19999999999999973e-01,3.41616065571909132e+02,3.41616065573020819e+02,1.11168674266082235e-09
